time_mean,time_std,time_variance,time_rms,time_energy,time_peak,time_peak_to_peak,time_skewness,time_kurtosis,time_crest_factor,time_clearance_factor,time_impulse_factor,time_shape_factor,time_margin_factor,time_zero_crossings,time_hjorth_activity,time_hjorth_mobility,time_hjorth_complexity,freq_spectral_mean,freq_spectral_var,freq_spectral_std,freq_spectral_skewness,freq_spectral_kurtosis,freq_spectral_entropy,freq_spectral_flatness,freq_bandwidth,freq_peak_frequency,freq_roll_off_95,freq_envelope_peak_frequency,tf_stft_energy,tf_stft_entropy,tf_cwt_dominant_frequency,tf_cwt_scale_entropy,tf_emd_imf_count,tf_emd_energy_ratio,tf_emd_hilbert_energy,segment_index,rpm,sensor,fault_type,load,fault_size
-1.8865117801247777e-17,1.0,1.0,1.0,2048.0,3.6878991100280176,7.2565202503078385,-0.02818113500578956,3.1186069077018,3.6878991100243295,5.538783040200006,4.659521897871878,1.2634624101298906,5.538783040200006,1035.0,1.0,1.4295271902819153,1.043406142590268,3000.9517208518405,512475.4377902807,715.87389796687,-2.4805868128672173,8.8581343238525,4.4567114857372125,0.03261607511995345,715.87389796687,3234.375,3468.75,76.171875,3.0481135230314864,7.014091471808494,3250.0,4.4411041430890625,0.0,0.0,0.0,10.0,1796.0,DE,ball,0hp,
-1.6696713456276768e-17,1.0,1.0,1.0,2048.0,3.4802547671518322,6.57088798571106,-0.0384919645771855,3.1767453274075046,3.4802547671483515,5.22242665178847,4.401115342676979,1.2645957371329917,5.22242665178847,1018.0,1.0,1.424774728000286,1.0472364982733071,2986.399975736694,523478.7778868411,723.5183327925016,-2.419160823321169,8.537250026246188,4.425663789629418,0.032813815660248796,723.5183327925016,3257.8125,3480.46875,17.578125,3.0599985048951526,7.025793345798622,3250.0,4.447933219456029,0.0,0.0,0.0,11.0,1796.0,DE,ball,0hp,
-8.673617379884035e-18,1.0,1.0,1.0,2048.0,3.5452839141109216,6.5602232909744345,-0.03988043211626049,2.9573157867684152,3.545283914107376,5.215433036786378,4.4300053596082485,1.249548827944629,5.215433036786378,1041.0,1.0,1.4267202358503768,1.0514056688340683,3025.6440760405617,544113.7876283756,737.6406900574124,-2.484765351072311,8.573553316364539,4.290481518327408,0.031152867593491253,737.6406900574124,3269.53125,3480.46875,29.296875,3.089928549764073,7.015296657714955,3250.0,4.441117472921941,0.0,0.0,0.0,12.0,1796.0,DE,ball,0hp,
1.4094628242311558e-17,1.0,1.0,1.0,2048.0,3.0715714078373586,5.93165548604424,-0.03371139658297412,2.7111783386711332,3.071571407834287,4.488496726746655,3.815445321665387,1.2421802442651912,4.488496726746655,1052.0,1.0,1.4302954755371786,1.0498727461114357,3001.5065031809186,618370.0131397096,786.3650635294714,-2.312093774121947,7.512688566384591,4.367053666997681,0.034102882582843615,786.3650635294714,3433.59375,3480.46875,46.875,3.1152058208123434,7.037346168704751,3250.0,4.4522098159548555,0.0,0.0,0.0,13.0,1796.0,DE,ball,0hp,
-9.540979117872439e-18,0.9999999999999999,0.9999999999999999,0.9999999999999999,2047.9999999999998,3.5353004807397763,6.495734866779622,-0.076386582446871,3.0020269763628407,3.5353004807362414,5.287475297517106,4.459688924647801,1.2614737980389694,5.287475297517106,1019.0,0.9999999999999999,1.4222042216500856,1.0512429878769298,2982.0823757844933,578748.663529006,760.7553243514014,-2.3341818853453344,7.869275694395645,4.4953232324833206,0.036181270154075955,760.7553243514014,3246.09375,3480.46875,152.34375,3.023477200718826,7.038253937982184,3250.0,4.490710603720565,0.0,0.0,0.0,14.0,1796.0,DE,ball,0hp,
1.1275702593849246e-17,1.0,1.0,1.0,2048.0,3.6860557143086456,7.1500178828231435,-0.06907341996154945,3.110425928416341,3.6860557143049593,5.492347135772623,4.641585425868305,1.259228233542552,5.492347135772623,1013.0,1.0,1.4048446480021466,1.0613964267967995,2932.272823061681,681358.4458203177,825.4443929304491,-2.1146952453597563,6.57752383360637,4.546001330076901,0.03812460100855144,825.4443929304491,3269.53125,3515.625,52.734375,3.066906669644574,7.07783039258787,3250.0,4.498416736460665,0.0,0.0,0.0,15.0,1796.0,DE,ball,0hp,
-1.984089975648473e-17,1.0,1.0000000000000002,1.0,2048.0000000000005,3.745449649084654,7.270304705737653,-0.001031719772826276,2.8790368419631704,3.745449649080908,5.456833242534158,4.649555492591324,1.2413877980518635,5.456833242534158,1013.0,1.0000000000000002,1.4004599488504035,1.0645583508261534,2950.6274204810024,667775.5427293989,817.1753439313982,-2.1411581540282794,6.745674272213091,4.534787659500494,0.0355702705808198,817.1753439313982,3281.25,3515.625,46.875,3.1183876378914444,7.072600413640194,3250.0,4.514418311292611,0.0,0.0,0.0,16.0,1796.0,DE,ball,0hp,
-8.673617379884035e-18,0.9999999999999999,0.9999999999999998,0.9999999999999999,2047.9999999999995,3.3580875675551836,6.353438870801328,0.0037033481518123678,2.920426755837104,3.358087567551826,4.91657833425828,4.184327185593758,1.246044691038271,4.91657833425828,1003.0,0.9999999999999998,1.4107484906006078,1.060533507178416,2919.243586340119,722969.6211608453,850.2762028663658,-1.9939975140452382,5.989532772016284,4.53069171271108,0.03800640458849773,850.2762028663658,3445.3125,3480.46875,46.875,3.0252849179064945,7.031305751822211,3250.0,4.5063156691062165,0.0,0.0,0.0,17.0,1796.0,DE,ball,0hp,
2.6237692574149207e-17,1.0,1.0,1.0,2048.0,4.07086119815413,7.604156039773379,-0.00959558416031766,3.035199893284793,4.070861198150059,5.976550605922377,5.089397004336057,1.250201556035309,5.976550605922377,1029.0,1.0,1.423686988442712,1.0508194832363096,2984.9955634753314,578908.571113567,760.8604149997337,-2.3595611923467756,7.833108236815259,4.408219448508534,0.032800960073267736,760.8604149997337,3234.375,3480.46875,181.640625,3.0058318738148833,7.021385679008656,3250.0,4.485766039363836,0.0,0.0,0.0,18.0,1796.0,DE,ball,0hp,
-3.144186300207963e-17,1.0,1.0,1.0,2048.0,4.26485949963185,7.96372323533795,-0.012315199178327706,2.9838378796102454,4.264859499627585,6.224721915726987,5.307743206664309,1.2445294404475653,6.224721915726987,1042.0,1.0,1.4179828577747513,1.0502615502367216,2989.333743627236,541784.9863391668,736.060450193574,-2.3716565544690784,8.288610760976455,4.4456208677694296,0.03577876643194817,736.060450193574,3234.375,3527.34375,17.578125,2.9924632215830402,7.048769122389694,3250.0,4.508676690702725,0.0,0.0,0.0,19.0,1796.0,DE,ball,0hp,
2.3852447794681098e-17,1.0,1.0,1.0,2048.0,3.456169161120295,6.567051982649566,0.018997438345215948,2.857378919507961,3.4561691611168386,5.069388490092805,4.304335953203239,1.2454066200301424,5.069388490092805,1028.0,1.0,1.4155238632255736,1.0534491663877839,2973.901083874024,620753.2178509387,787.8789360370911,-2.2010282969441217,7.126828012614003,4.40271932613922,0.038236908989981694,787.8789360370911,3269.53125,3492.1875,152.34375,3.0191232965243326,7.07943649154886,3250.0,4.49169387126489,0.0,0.0,0.0,20.0,1796.0,DE,ball,0hp,
-1.431146867680866e-17,1.0,1.0,1.0,2048.0,3.4599119462369616,6.5681379760683,0.038953305777625326,2.822201243802756,3.4599119462335013,5.099181358840663,4.315475401104544,1.247278967835613,5.099181358840663,1027.0,1.0,1.4210828039288792,1.0528934523944016,2997.9769974426004,590465.5581315466,768.4175675578654,-2.289489747674648,7.651980485434685,4.440934361666259,0.039030466152411014,768.4175675578654,3398.4375,3480.46875,41.015625,2.998023472736966,7.063599812079885,3250.0,4.502573845200076,0.0,0.0,0.0,21.0,1796.0,DE,ball,0hp,
2.168404344971009e-17,1.0,1.0,1.0,2048.0,3.1925518226656284,6.318488638137473,0.01634146226361091,2.8957927974285886,3.1925518226624354,4.704485977290303,3.985212158643536,1.24828425034494,4.704485977290303,1035.0,1.0,1.4348987215221325,1.0454634128301479,3029.556032529191,490157.0319066222,700.1121566625037,-2.521701021840679,9.16954396780269,4.376608682700029,0.03369955617537526,700.1121566625037,3363.28125,3492.1875,128.90625,3.0012557221746934,7.079654578601938,3250.0,4.478664133001142,0.0,0.0,0.0,22.0,1796.0,DE,ball,0hp,
1.951563910473908e-18,0.9999999999999999,0.9999999999999998,0.9999999999999999,2047.9999999999995,3.1435309517060372,6.220692122412704,-0.004805479985588083,2.930492687149725,3.143530951702894,4.667492703167778,3.939694875282773,1.2532705851503216,4.667492703167778,1021.0,0.9999999999999998,1.4371363085985243,1.0430320224027707,3026.1263249102058,513268.8560938013,716.427844303808,-2.4392096267375996,8.621444751264999,4.344566454493615,0.03351878402445394,716.427844303808,3363.28125,3515.625,11.71875,3.007694229319415,7.0171745555467595,3250.0,4.437102662721052,0.0,0.0,0.0,23.0,1796.0,DE,ball,0hp,
2.4069288229178198e-17,1.0,1.0,1.0,2048.0,3.4552622425773305,6.475626710811884,-0.035132776474763254,2.7955399476010103,3.455262242573875,5.112677230345164,4.31568826177223,1.2490190204935343,5.112677230345164,1018.0,1.0,1.4287122862343895,1.0455567074056469,3026.3149685487833,523589.7663328352,723.5950292344712,-2.3976057021080757,8.378115708494759,4.3335640438017755,0.03461407812358542,723.5950292344712,3363.28125,3480.46875,11.71875,2.9449542295155124,7.055457635862708,3250.0,4.448725670560541,0.0,0.0,0.0,24.0,1796.0,DE,ball,0hp,
-2.0816681711721685e-17,1.0,1.0,1.0,2048.0,3.3855989363851604,6.153204412187382,-0.01979499188032703,2.704883709091675,3.3855989363817747,4.919443704868186,4.192107863597868,1.2382175037170309,4.919443704868186,1041.0,1.0,1.4371579449308494,1.041652781727457,3014.4012680973237,511525.4127834579,715.2100480162859,-2.4296252013398063,8.656529692420703,4.404622317784932,0.03221470292871913,715.2100480162859,3234.375,3480.46875,5.859375,2.899506241383164,7.015382031317531,3250.0,4.447409124592967,0.0,0.0,0.0,25.0,1796.0,DE,ball,0hp,
-1.713039432527097e-17,1.0,1.0000000000000002,1.0,2048.0000000000005,3.391952479620819,6.383369307255417,0.028075556898413533,2.8362466969089812,3.3919524796174265,5.019385997446207,4.247089209800826,1.252107520762084,5.019385997446207,1029.0,1.0000000000000002,1.4299737896922615,1.0448002337152864,3024.653422941197,491086.42159393016,700.7755857576162,-2.5607840303293505,9.25614067504916,4.368860048527996,0.031877029282933476,700.7755857576162,3234.375,3515.625,29.296875,2.9914433573622894,7.027048202840224,3250.0,4.472508274074904,0.0,0.0,0.0,26.0,1796.0,DE,ball,0hp,
8.673617379884035e-18,1.0,1.0,1.0,2048.0,4.023058805005811,7.27695031634385,0.05146299261364155,3.090975238304279,4.023058805001788,6.029792592420168,5.08408137600583,1.2637352876074817,6.029792592420168,1021.0,1.0,1.4127444571715584,1.0524503492510364,2961.3927799463772,556782.4631070894,746.1785732028825,-2.208401186609588,7.514904646388652,4.579638803800329,0.03763670481902896,746.1785732028825,3234.375,3527.34375,64.453125,3.0573135675132277,7.057316542989428,3250.0,4.52015184116729,0.0,0.0,0.0,27.0,1796.0,DE,ball,0hp,
-1.3010426069826053e-18,1.0,1.0,1.0,2048.0,3.9579131267514325,7.160341966310855,0.029560225681683296,2.9812481618742868,3.9579131267474743,5.849451714321682,4.960712061044846,1.253365574781195,5.849451714321682,1050.0,1.0,1.4203299584335836,1.047920601068641,2999.529998581819,508866.9241092995,713.3490899337431,-2.3756823308063124,8.524514084771008,4.45134952869077,0.037023519747153004,713.3490899337431,3363.28125,3515.625,169.921875,3.068130029285837,7.048164974814737,3250.0,4.484628241798086,0.0,0.0,0.0,28.0,1796.0,DE,ball,0hp,
1.3877787807814457e-17,1.0,1.0,1.0,2048.0,3.0598359670978974,6.037954591283141,-0.028403923866193094,2.8229145088591205,3.059835967094837,4.47213279549271,3.8053912697137022,1.2436585851766842,4.47213279549271,1048.0,1.0,1.4279345083864319,1.045439817007408,2998.276011860075,515534.4252034337,718.0072598542675,-2.4308302645255297,8.726076039160802,4.4252611602481515,0.03647718001400373,718.0072598542675,3363.28125,3480.46875,17.578125,3.0110944983257872,7.037732210457318,3250.0,4.492246593441223,0.0,0.0,0.0,29.0,1796.0,DE,ball,0hp,
1.1058862159352145e-17,1.0,1.0,1.0,2048.0,3.679848812158711,7.097372364933167,0.0038264168953986467,3.1185033791854697,3.679848812155031,5.488672178832584,4.633218164043184,1.2590784025513257,5.488672178832584,1006.0,1.0,1.425677746867217,1.046767251430647,2973.0060418632806,582065.7572979075,762.9323412321091,-2.24681015630272,7.526990504633713,4.459213084985416,0.03763814780647784,762.9323412321091,3421.875,3468.75,82.03125,2.9243121520421735,7.035837661640599,3250.0,4.508737534267897,0.0,0.0,0.0,30.0,1796.0,DE,ball,0hp,
3.252606517456513e-17,0.9999999999999999,0.9999999999999999,0.9999999999999999,2047.9999999999998,3.5466392101014437,6.835718380462353,0.014069851729101988,3.0597949602892585,3.5466392100978976,5.282756007250343,4.458637758604482,1.2571444385731447,5.282756007250343,1016.0,0.9999999999999999,1.424246125462131,1.048686022412029,2969.650702950792,597895.36429088,773.2369392953754,-2.256787835433178,7.40031063269246,4.448749402090144,0.0326297535656933,773.2369392953754,3363.28125,3515.625,46.875,3.0094610164353437,7.0461900386478735,3250.0,4.502484071854264,0.0,0.0,0.0,31.0,1796.0,DE,ball,0hp,
9.107298248878237e-18,0.9999999999999999,0.9999999999999999,0.9999999999999999,2047.9999999999998,4.120789577579471,7.232059137683216,0.005133815857227063,3.0787036142848025,4.1207895775753505,6.133572939435277,5.181785069751544,1.257473834127511,6.133572939435277,1036.0,0.9999999999999999,1.420509691458587,1.052994005468573,2974.0400832269916,597838.3987296564,773.2001026446235,-2.238208221186294,7.331204817362018,4.456666401754436,0.03488090341956364,773.2001026446235,3234.375,3515.625,111.328125,3.018422174929576,7.02883724954509,3250.0,4.513649421379979,0.0,0.0,0.0,32.0,1796.0,DE,ball,0hp,
-5.854691731421724e-18,1.0,1.0,1.0,2048.0,4.228065809601198,7.424205684437729,0.05824288545499176,3.13476615514155,4.228065809596969,6.304554183826106,5.323883145241447,1.2591769818605567,6.304554183826106,1040.0,1.0,1.4114665515649232,1.0551333593139594,2947.7725426175048,608180.4752449654,779.8592663070468,-2.146036829912391,6.950158802118191,4.509546973337844,0.03569932003333456,779.8592663070468,3421.875,3468.75,210.9375,3.044191740733269,7.07301345747572,3250.0,4.518469849944887,0.0,0.0,0.0,33.0,1796.0,DE,ball,0hp,
2.5153490401663703e-17,1.0,1.0,1.0,2048.0,3.5818324285482515,7.121077743062219,0.02272871064767945,3.1190712300525103,3.5818324285446694,5.363650022081822,4.518591889759016,1.2615307890298042,5.363650022081822,1035.0,1.0,1.4078881680227375,1.0536944092590887,2952.7235658784903,574244.2255777135,757.7890376468331,-2.1568553885054236,7.291556857804862,4.585507973615937,0.037269778134477766,757.7890376468331,3421.875,3468.75,111.328125,3.0525342871069485,7.0399665705533465,3250.0,4.5115951936142125,0.0,0.0,0.0,34.0,1796.0,DE,ball,0hp,
2.3418766925686896e-17,0.9999999999999999,0.9999999999999999,0.9999999999999999,2047.9999999999998,3.4591424657456744,6.871405741343331,-0.002669787694257548,2.944544263199479,3.459142465742216,5.1048099001102125,4.328985616008514,1.251462077343302,5.1048099001102125,1049.0,0.9999999999999999,1.4297616700810616,1.0434952230291525,3012.8237957058636,478791.3967727937,691.9475390322548,-2.5053661814333408,9.22794188925265,4.400730468519859,0.031491168168582155,691.9475390322548,3257.8125,3468.75,539.0625,3.0556975909992543,7.028233043413883,3250.0,4.44968273128273,0.0,0.0,0.0,35.0,1796.0,DE,ball,0hp,
2.2985086056692694e-17,1.0000000000000002,1.0000000000000004,1.0000000000000002,2048.000000000001,3.068104769140333,6.02566097032221,0.0071521739336929775,2.770009182729792,3.068104769137264,4.473546784253079,3.8102215675986044,1.241881178870632,4.473546784253079,1054.0,1.0000000000000004,1.4372637385725333,1.0428266111215554,3029.3472273460275,500458.53191374696,707.4309379110776,-2.427432403329977,8.699806145243748,4.445575410669608,0.03349525473813933,707.4309379110776,3410.15625,3515.625,117.1875,3.0424344893481825,7.0002990208470965,3250.0,4.435562466808319,0.0,0.0,0.0,36.0,1796.0,DE,ball,0hp,
1.0625181290357943e-17,1.0,1.0,1.0,2048.0,3.616997230336812,6.858569420258522,-0.012198136707760935,3.0382951061232153,3.6169972303331948,5.369365874121491,4.546673341076776,1.2570298099601789,5.369365874121491,1036.0,1.0,1.4254464983145871,1.0476546565534686,2979.865415571991,563760.3356667698,750.8397536537138,-2.2786626097856195,7.748378018338455,4.472732164455572,0.03552817759748559,750.8397536537138,3375.0,3515.625,70.3125,2.992445811287595,7.036349718582839,3250.0,4.466831654739219,0.0,0.0,0.0,37.0,1796.0,DE,ball,0hp,
1.8973538018496328e-17,1.0,1.0000000000000002,1.0,2048.0000000000005,3.6229589306900585,6.8704942319448,-0.0021267056291462035,3.027219141639823,3.622958930686435,5.372593522707292,4.5540630140123435,1.257001004188844,5.372593522707292,1021.0,1.0000000000000002,1.418526000551625,1.0492065055930353,2959.372212177124,575757.3963773861,758.7867924373658,-2.172928554743292,7.322313389354128,4.562918199772074,0.03669379668066391,758.7867924373658,3363.28125,3492.1875,58.59375,3.0316863334653386,7.03934843643547,3250.0,4.471920149016877,0.0,0.0,0.0,38.0,1796.0,DE,ball,0hp,
2.2659825404947043e-17,1.0,1.0,1.0,2048.0,3.2942792915911228,6.277860668898818,-0.0032318849850810293,2.8663650943970196,3.294279291587828,4.859693505829209,4.119470315739781,1.2504921262307709,4.859693505829209,1038.0,1.0,1.4248588693539523,1.0488750860101201,2988.8022555236257,563796.5826122231,750.8638908698588,-2.3402793730902487,7.9355044028751465,4.392255208319746,0.03268363683225747,750.8638908698588,3363.28125,3468.75,23.4375,3.1093325021036193,7.009299391073405,3250.0,4.452958172077902,0.0,0.0,0.0,39.0,1796.0,DE,ball,0hp,
2.168404344971009e-19,1.0,1.0,1.0,2048.0,3.2224995497615825,6.400409780249895,-0.04733657670992831,2.7604769477294546,3.2224995497583597,4.755492463850772,4.021698630918092,1.248005955878454,4.755492463850772,1036.0,1.0,1.4357307109221003,1.0436688938497174,2984.204155028689,574311.1905447288,757.8332207977747,-2.2427836274396666,7.6536984156483845,4.471768460634821,0.0356022908018409,757.8332207977747,3421.875,3515.625,82.03125,3.0724810949494223,7.010860310190923,3250.0,4.465452758515999,0.0,0.0,0.0,40.0,1796.0,DE,ball,0hp,
1.7780915628762273e-17,0.9999999999999999,0.9999999999999999,0.9999999999999999,2047.9999999999998,3.2944240219198178,6.546410058861848,-0.05205386701473318,2.8712906879133007,3.294424021916524,4.898406971391813,4.13034162610842,1.2537371020326256,4.898406971391813,1020.0,0.9999999999999999,1.43425129289827,1.0433657270531342,3025.506417245786,518865.11551432573,720.3229244681345,-2.5019752364094745,8.93325405609426,4.371802690524675,0.03060369594843656,720.3229244681345,3269.53125,3515.625,29.296875,2.929815611139552,7.011134169547022,3250.0,4.45047777109998,0.0,0.0,0.0,41.0,1796.0,DE,ball,0hp,
1.6479873021779667e-17,0.9999999999999999,0.9999999999999998,0.9999999999999999,2047.9999999999995,3.2466105020223206,6.261006879689956,0.017552094037204903,2.821861956678121,3.2466105020190743,4.704815956738185,4.0211066535564655,1.2385553028463714,4.704815956738185,1039.0,0.9999999999999998,1.430281941505476,1.04681801919004,2982.020684726599,568537.2376851685,754.0140832140793,-2.316789012313781,7.845280323658934,4.404155178007577,0.03341385426333211,754.0140832140793,3234.375,3492.1875,29.296875,2.994309895775168,7.0050300489511805,3250.0,4.47617646563284,0.0,0.0,0.0,42.0,1796.0,DE,ball,0hp,
2.1358782797964437e-17,1.0,1.0,1.0,2048.0,3.129724601752365,5.924430925097483,0.005043029600223987,2.6467696757970063,3.1297246017492353,4.474061260116004,3.845595903836402,1.228733001518157,4.474061260116004,1049.0,1.0,1.4297591579110094,1.0480984571398706,2955.496060239247,619685.8625366238,787.2012846385757,-2.233696640021496,7.233484302425077,4.4477020271170495,0.032237359934063674,787.2012846385757,3234.375,3468.75,146.484375,3.0140008774401177,6.988771475921496,3250.0,4.459948043004235,0.0,0.0,0.0,43.0,1796.0,DE,ball,0hp,
1.3660947373317356e-17,1.0,1.0000000000000002,1.0,2048.0000000000005,3.266061975429008,6.284635814352701,-0.028671231249979678,2.77078318533987,3.2660619754257416,4.7338971318124115,4.043412445112329,1.238008487141832,4.7338971318124115,1038.0,1.0000000000000002,1.4143086301858399,1.0556861542298595,2953.2072325699114,615159.1253982771,784.3208051545471,-2.17156109125845,7.103901332172336,4.489098837899634,0.03494863682322949,784.3208051545471,3421.875,3468.75,11.71875,2.935768700278288,7.047659198153504,3250.0,4.454238288591412,0.0,0.0,0.0,44.0,1796.0,DE,ball,0hp,
4.228388472693467e-18,1.0,1.0000000000000002,1.0,2048.0000000000005,3.286637439825455,6.509615733131953,-0.021910781151858,2.9363036625408676,3.286637439822168,4.852287612715395,4.112729177941783,1.2513486057531797,4.852287612715395,1023.0,1.0000000000000002,1.4073665316973356,1.0582062210382865,2926.0990847845515,670123.8398048016,818.6109208927045,-2.0428585615241315,6.370594248060159,4.581775161994067,0.0369565992599109,818.6109208927045,3363.28125,3527.34375,29.296875,2.920641312081212,7.060428835298461,3250.0,4.486702474066098,0.0,0.0,0.0,45.0,1796.0,DE,ball,0hp,
